"标签名","公司名"
中国500强,中国船舶工业集团公司
中国500强,潞安集团
中国500强,美的集团股份有限公司
中国500强,碧桂园控股有限公司
中国500强,腾讯控股有限公司
中国500强,苏宁云商集团股份有限公司
中国500强,中国中铁股份有限公司
中国500强,中国冶金科工股份有限公司
中国500强,宝山钢铁股份有限公司
中国500强,万洲国际有限公司
中国500强,华润医药集团有限公司
中国500强,上海医药集团股份有限公司
中国500强,青岛海尔股份有限公司
中国500强,中国国际航空股份有限公司
中国500强,兖州煤业股份有限公司
中国500强,中国华融资产管理股份有限公司
中国500强,中国再保险(集团)股份有限公司
中国500强,中国信达资产管理股份有限公司
中国500强,铜陵有色金属集团股份有限公司
中国500强,紫金矿业集团股份有限公司
中国500强,重庆长安汽车股份有限公司
中国500强,中国航油(新加坡)股份有限公司
中国500强,国美电器控股有限公司
中国500强,远大产业控股股份有限公司
中国500强,复星国际有限公司
中国500强,中升集团控股有限公司
中国500强,中远海运控股股份有限公司
中国500强,百度股份有限公司
中国500强,昆仑能源有限公司
中国500强,庞大汽贸集团股份有限公司
中国500强,华电国际电力股份有限公司
中国500强,世茂房地产控股有限公司
中国500强,云南铜业股份有限公司
中国500强,大唐国际发电股份有限公司
中国500强,国电电力发展股份有限公司
中国500强,鞍钢股份有限公司
中国500强,顺丰控股股份有限公司
中国500强,山西太钢不锈钢股份有限公司
中国500强,唯品会控股有限公司
中国500强,白银有色集团股份有限公司
中国500强,安徽海螺水泥股份有限公司
中国500强,中国蒙牛乳业有限公司
中国500强,云南云天化股份有限公司
中国500强,安徽江淮汽车集团股份有限公司
中国500强,中国国际海运集装箱(集团)股份有限公司
中国500强,中国石油集团工程股份有限公司
中国500强,中国中材股份有限公司
中国500强,山东黄金矿业股份有限公司
中国500强,常林股份有限公司
中国500强,山东钢铁股份有限公司
中国500强,湖南华菱钢铁股份有限公司
中国500强,光汇石油(控股)有限公司
中国500强,山煤国际能源集团股份有限公司
中国500强,中国长江电力股份有限公司
中国500强,马鞍山钢铁股份有限公司
中国500强,北京控股有限公司
中国500强,北京金隅股份有限公司
中国500强,北京银行股份有限公司
中国500强,上海百联集团股份有限公司
中国500强,雅居乐集团控股有限公司
中国500强,荣盛石化股份有限公司
中国500强,重庆建工集团股份有限公司
中国500强,中石化石油工程技术服务股份有限公司
中国500强,北京首钢股份有限公司
中国500强,百丽国际控股有限公司
中国500强,中国核工业建设股份有限公司
中国500强,上海钢联电子商务股份有限公司
中国500强,上海华谊集团股份有限公司
中国500强,海南航空股份有限公司
中国500强,神州数码集团股份有限公司
中国500强,大昌行集团有限公司
中国500强,中石化炼化工程(集团)股份有限公司
中国500强,浙江浙能电力股份有限公司
中国500强,中金黄金股份有限公司
中国500强,中国大冶有色金属矿业有限公司
中国500强,广州网易信息科技有限公司
中国500强,中国航空科技工业股份有限公司
中国500强,深圳华侨城股份有限公司
中国500强,甘肃酒钢集团宏兴钢铁股份有限公司
中国500强,老凤祥股份有限公司
中国500强,玖龙纸业(控股)有限公司
中国500强,远洋集团控股有限公司
中国500强,上海银行股份有限公司
中国500强,重庆百货大楼股份有限公司
中国500强,云南锡业股份有限公司
中国500强,东方电气股份有限公司
中国500强,陕西煤业股份有限公司
中国500强,中航国际控股股份有限公司
中国500强,中国重汽(香港)有限公司
中国500强,中国广核电力股份有限公司
中国500强,恒逸石化股份有限公司
中国500强,江苏汇鸿国际集团股份有限公司
中国500强,青岛海信电器股份有限公司
中国500强,上海国际港务(集团)股份有限公司
中国500强,哈尔滨电气股份有限公司
中国500强,内蒙古包钢钢联股份有限公司
中国500强,内蒙古西水创业股份有限公司
中国500强,新余钢铁股份有限公司
中国500强,四川路桥建设集团股份有限公司
中国500强,中国核能电力股份有限公司
中国500强,北京首都开发股份有限公司
中国500强,本钢板材股份有限公司
中国500强,中国铁路通信信号股份有限公司
中国500强,北方华锦化学工业股份有限公司
中国500强,绿城中国控股有限公司
中国500强,中国石油集团资本股份有限公司
中国500强,华润啤酒(控股)有限公司
中国500强,新城发展控股有限公司
中国500强,华润燃气控股有限公司
中国500强,西部矿业股份有限公司
中国500强,深圳欧菲光科技股份有限公司
中国500强,海信科龙电器股份有限公司
中国500强,南京医药股份有限公司
中国500强,柳州钢铁股份有限公司
中国500强,南京银行股份有限公司
中国500强,中国东方集团控股有限公司
中国500强,新疆金风科技股份有限公司
中国500强,保利置业集团有限公司
中国500强,中航飞机股份有限公司
中国500强,桐昆集团股份有限公司
中国500强,耐世特汽车系统集团有限公司
中国500强,新疆中泰化学股份有限公司
中国500强,中船海洋与防务装备股份有限公司
中国500强,一汽轿车股份有限公司
中国500强,广东电力发展股份有限公司
中国500强,中国国旅股份有限公司
中国500强,内蒙古伊泰煤炭股份有限公司
中国500强,龙源电力集团股份有限公司
中国500强,旭辉集团股份有限公司
中国500强,中国航发动力股份有限公司
中国500强,安阳钢铁股份有限公司
中国500强,保利协鑫能源控股有限公司
中国500强,华润水泥控股有限公司
中国500强,厦门金龙汽车集团股份有限公司
中国500强,重庆农村商业银行股份有限公司
中国500强,天能动力国际有限公司
中国500强,晶科能源控股有限公司
中国500强,四川蓝光发展股份有限公司
中国500强,中国机械设备工程股份有限公司
中国500强,徽商银行股份有限公司
中国500强,越秀地产股份有限公司
中国500强,龙光地产控股有限公司
中国500强,大明国际控股有限公司
中国500强,江苏宏图高科技股份有限公司
中国500强,携程国际有限公司
中国500强,杭州钢铁股份有限公司
中国500强,山西西山煤电股份有限公司
中国500强,上海东方明珠新媒体股份有限公司
中国500强,中芯国际集成电路制造有限公司
中国500强,恒安国际集团有限公司
中国500强,江苏长电科技股份有限公司
中国500强,阿特斯太阳能有限公司
中国500强,上海实业控股有限公司
中国500强,江西正邦科技股份有限公司
中国500强,信利国际有限公司
中国500强,中国电力国际发展有限公司
中国500强,阳泉煤业(集团)股份有限公司
中国500强,深圳控股有限公司
中国500强,中粮地产(集团)股份有限公司
中国500强,中国润东汽车集团有限公司
中国500强,王府井集团股份有限公司
中国500强,延长石油国际有限公司
中国500强,广深铁路股份有限公司
中国500强,江苏洋河酒厂股份有限公司
中国500强,上海锦江国际酒店(集团)股份有限公司
中国500强,海澜之家股份有限公司
中国500强,河南神火煤电股份有限公司
中国500强,徐工集团工程机械股份有限公司
中国500强,圆通速递股份有限公司
中国500强,江苏国信股份有限公司
中国500强,五菱汽车集团控股有限公司
中国500强,阳煤化工股份有限公司
中国500强,五矿资源有限公司
中国500强,上海物资贸易股份有限公司
中国500强,锦州银行股份有限公司
中国500强,宁波舟山港股份有限公司
中国500强,时代地产控股有限公司
中国500强,盛京银行股份有限公司
中国500强,华电福新能源股份有限公司
中国500强,唐山三友化工股份有限公司
中国500强,晶澳太阳能控股有限公司
中国500强,理文造纸有限公司
中国500强,天津泰达股份有限公司
中国500强,云南铝业股份有限公司
中国500强,中储发展股份有限公司
中国500强,湖北宜化化工股份有限公司
中国500强,中海油田服务股份有限公司
中国500强,申洲国际集团控股有限公司
中国500强,扬子江船业(控股)有限公司
中国500强,深圳市中金岭南有色金属股份有限公司
中国500强,中化化肥控股有限公司
中国500强,雅戈尔集团股份有限公司
中国500强,北控水务集团有限公司
中国500强,平顶山天安煤业股份有限公司
中国500强,北京京能清洁能源电力股份有限公司
中国500强,凌源钢铁股份有限公司
中国500强,山东太阳纸业股份有限公司
中国500强,中国雨润食品集团有限公司
中国500强,重庆市迪马实业股份有限公司
中国500强,海马汽车集团股份有限公司
中国500强,中华企业股份有限公司
中国500强,中国西电电气股份有限公司
中国500强,哈药集团股份有限公司
中国500强,福建三钢闽光股份有限公司
中国500强,云南驰宏锌锗股份有限公司
中国500强,天津港发展控股有限公司
中国500强,广东韶钢松山股份有限公司
中国500强,远东宏信有限公司
